"GroupID","GroupLevel","Numerator","Denominator","Metric","Score","Flag","MetricID","SnapshotDate","StudyID"
"37702","Site",21,422,0.0497630331753555,-1.97171112791811,-1,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"5968","Site",13,267,0.048689138576779,-1.6190069562087,-1,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"10497","Site",10,216,0.0462962962962963,-1.55772116582498,-1,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"34660","Site",7,154,0.0454545454545455,-1.34545119003989,-1,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"38249","Site",3,80,0.0375,-1.17512958929407,-1,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"1364","Site",4,110,0.0363636363636364,-1.41236841330396,-1,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"33396","Site",1,40,0.025,-1.05917117172967,-1,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"8197","Site",2,89,0.0224719101123595,-1.64875797852951,-1,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"26725","Site",1,64,0.015625,-1.5562744410487,-1,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"5977","Site",6,33,0.181818181818182,1.63862455210075,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"13057","Site",7,40,0.175,1.67957767267285,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"26665","Site",10,66,0.151515151515152,1.60666070398809,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"25171","Site",8,55,0.145454545454545,1.33691757959797,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"25160","Site",5,35,0.142857142857143,1.02212998832332,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"30729","Site",20,146,0.136986301369863,1.8828164747055,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"17799","Site",5,38,0.131578947368421,0.86432813397483,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"39025","Site",24,185,0.12972972972973,1.83448529786787,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"25382","Site",4,32,0.125,0.685722794583884,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"26885","Site",6,48,0.125,0.83983547586292,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"12432","Site",36,294,0.122448979591837,1.95221141898705,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"37938","Site",8,66,0.121212121212121,0.895956342757773,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"30233","Site",11,91,0.120879120879121,1.04287748267983,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"17235","Site",24,200,0.12,1.51017270014694,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"1283","Site",9,76,0.118421052631579,0.891195029136122,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"16424","Site",30,263,0.114068441064639,1.45406597830463,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"6530","Site",26,228,0.114035087719298,1.3524057936987,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"384","Site",28,246,0.113821138211382,1.3950887814049,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"30984","Site",5,44,0.113636363636364,0.586473370273486,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"29813","Site",6,53,0.113207547169811,0.634652601137482,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"38248","Site",9,82,0.109756097560976,0.699186818741179,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"26213","Site",21,195,0.107692307692308,0.995012473911375,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"18449","Site",5,47,0.106382978723404,0.462581374781369,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"18548","Site",16,153,0.104575163398693,0.77005745895416,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"8594","Site",61,584,0.104452054794521,1.49588239946057,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"17472","Site",17,163,0.104294478527607,0.784479134926458,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"38272","Site",42,403,0.104218362282878,1.22909149663817,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"18743","Site",13,125,0.104,0.677472913542682,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"34071","Site",44,428,0.102803738317757,1.18215332857098,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"9072","Site",8,80,0.1,0.438693643909141,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"4897","Site",12,120,0.1,0.537287790489808,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"21380","Site",59,592,0.0996621621621622,1.16964560322946,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"33617","Site",36,363,0.0991735537190083,0.889022443641524,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"28689","Site",40,407,0.0982800982800983,0.889326241783492,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"31107","Site",28,288,0.0972222222222222,0.69627314166653,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"33348","Site",3,31,0.0967741935483871,0.221234430473601,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"8560","Site",38,393,0.0966921119592875,0.783015672494291,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"14729","Site",23,240,0.0958333333333333,0.573491424585292,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"34067","Site",10,105,0.0952380952380952,0.361720667062037,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"14408","Site",22,232,0.0948275862068965,0.519627643858205,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"8304","Site",19,202,0.0940594059405941,0.453349657295251,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"12946","Site",3,32,0.09375,0.175387078801963,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"25348","Site",20,216,0.0925925925925926,0.406561920066835,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"14601","Site",30,328,0.0914634146341463,0.441961054765033,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"18496","Site",6,66,0.0909090909090909,0.185251981527453,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"1925","Site",6,67,0.0895522388059701,0.154587372338689,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"25858","Site",12,136,0.0882352941176471,0.175907837926213,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"6416","Site",24,272,0.0882352941176471,0.248771250122979,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"17542","Site",20,227,0.0881057268722467,0.221627376960973,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"33539","Site",20,227,0.0881057268722467,0.221627376960973,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"30851","Site",4,46,0.0869565217391304,0.0772662793892157,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"18537","Site",13,150,0.0866666666666667,0.129278070893902,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"4","Site",3,35,0.0857142857142857,0.046181431734999,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"26117","Site",23,271,0.0848708487084871,0.0884206641007886,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"9522","Site",26,308,0.0844155844155844,0.0711978274037001,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"37728","Site",44,523,0.0841300191204589,0.0739241131113977,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"25605","Site",38,452,0.084070796460177,0.0650885142885229,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"22677","Site",33,396,0.0833333333333333,0.018557067835519,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"20531","Site",31,375,0.0826666666666667,-0.0192113289787169,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"34643","Site",7,85,0.0823529411764706,-0.0174964940945926,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"1881","Site",25,306,0.0816993464052288,-0.0662038212587675,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"576","Site",15,184,0.0815217391304348,-0.0582921467188986,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"26772","Site",10,123,0.0813008130081301,-0.0547334006379175,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"30741","Site",10,123,0.0813008130081301,-0.0547334006379175,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"34696","Site",32,400,0.08,-0.173809095917552,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"4695","Site",16,200,0.08,-0.122901590355204,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"29013","Site",12,151,0.0794701986754967,-0.125584669512002,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"4712","Site",5,63,0.0793650793650794,-0.0835269286103176,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"34341","Site",36,460,0.0782608695652174,-0.294071220184051,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"9844","Site",6,77,0.0779220779220779,-0.128897181953911,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"34355","Site",45,582,0.077319587628866,-0.396332802804537,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"17187","Site",56,725,0.0772413793103448,-0.448430816304526,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"1927","Site",14,183,0.0765027322404372,-0.254141750408785,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"8995","Site",20,264,0.0757575757575758,-0.340200398175415,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"37186","Site",64,855,0.0748538011695906,-0.688522984863841,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"18777","Site",23,309,0.0744336569579288,-0.435239347028859,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"34713","Site",35,477,0.0733752620545073,-0.60749698328199,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"34694","Site",28,382,0.0732984293193717,-0.547981724438613,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"32913","Site",15,208,0.0721153846153846,-0.453614545197538,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"30336","Site",17,237,0.0717299578059072,-0.501334824496991,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"21655","Site",3,42,0.0714285714285714,-0.216685295905726,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"17208","Site",3,43,0.0697674418604651,-0.250695945623485,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"12937","Site",17,245,0.0693877551020408,-0.615563180190325,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"26880","Site",28,406,0.0689655172413793,-0.816976144789853,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"16470","Site",14,203,0.0689655172413793,-0.577689372048548,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"10325","Site",4,58,0.0689655172413793,-0.308787958026607,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"39000","Site",20,291,0.0687285223367698,-0.703331532675015,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"33620","Site",14,204,0.0686274509803922,-0.593050025781826,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"17808","Site",34,502,0.0677290836653386,-0.988418998915761,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"17729","Site",18,275,0.0654545454545455,-0.840460106271329,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"17717","Site",15,243,0.0617283950617284,-0.957733854226917,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"17555","Site",3,49,0.0612244897959184,-0.440253638069657,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"25449","Site",11,180,0.0611111111111111,-0.848194551792616,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"9560","Site",2,33,0.0606060606060606,-0.371550940878506,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"1828","Site",9,149,0.0604026845637584,-0.796671131250012,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"34353","Site",7,116,0.0603448275862069,-0.70473356773967,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"35155","Site",7,121,0.0578512396694215,-0.798947544888263,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"25127","Site",10,173,0.0578034682080925,-0.957133416988986,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"9232","Site",5,87,0.0574712643678161,-0.687694074102739,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"33671","Site",2,37,0.0540540540540541,-0.508480445197485,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"17010","Site",6,117,0.0512820512820513,-0.990763852211992,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"6230","Site",5,101,0.0495049504950495,-0.972088826882338,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"6273","Site",3,70,0.0428571428571429,-0.969839356589789,0,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"37892","Site",5,14,0.357142857142857,NA,NA,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"13878","Site",4,16,0.25,NA,NA,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"22022","Site",6,25,0.24,NA,NA,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"8454","Site",3,18,0.166666666666667,NA,NA,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"13112","Site",4,28,0.142857142857143,NA,NA,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"26499","Site",1,8,0.125,NA,NA,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"20757","Site",3,27,0.111111111111111,NA,NA,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"29476","Site",2,19,0.105263157894737,NA,NA,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"29289","Site",3,29,0.103448275862069,NA,NA,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"32920","Site",2,22,0.0909090909090909,NA,NA,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"33575","Site",2,23,0.0869565217391304,NA,NA,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"10081","Site",1,13,0.0769230769230769,NA,NA,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"10119","Site",2,29,0.0689655172413793,NA,NA,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"26167","Site",1,18,0.0555555555555556,NA,NA,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"30089","Site",1,20,0.05,NA,NA,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"22329","Site",1,22,0.0454545454545455,NA,NA,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"22681","Site",1,26,0.0384615384615385,NA,NA,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"8545","Site",0,22,0,NA,NA,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"16980","Site",0,20,0,NA,NA,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"29987","Site",0,10,0,NA,NA,"Analysis_kri0001",2026-03-26,"AA-AA-000-0000"
"29972","Site",13,120,0.108333333333333,3.21834160708742,2,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"25160","Site",5,35,0.142857142857143,2.65201996464727,1,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"13057","Site",5,40,0.125,2.32977435380411,1,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"13825","Site",6,51,0.117647058823529,2.39572227951598,1,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"39025","Site",15,185,0.0810810810810811,2.33741538962384,1,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"257","Site",14,183,0.0765027322404372,2.04761329525359,1,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"12432","Site",22,294,0.0748299319727891,2.4670079051066,1,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"17187","Site",23,725,0.0317241379310345,-1.31942577865638,-1,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"38711","Site",12,404,0.0297029702970297,-1.16671326208038,-1,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"16996","Site",10,339,0.0294985250737463,-1.08558648284726,-1,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"37702","Site",11,422,0.0260663507109005,-1.52669936304572,-1,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"2392","Site",7,280,0.025,-1.3234297019015,-1,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"17717","Site",6,243,0.0246913580246914,-1.25442031351441,-1,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"14707","Site",4,173,0.023121387283237,-1.1508313503465,-1,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"25449","Site",4,180,0.0222222222222222,-1.22786278963557,-1,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"1927","Site",4,183,0.0218579234972678,-1.26010414666348,-1,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"32913","Site",4,208,0.0192307692307692,-1.51296194617729,-1,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"8197","Site",1,89,0.0112359550561798,-1.32715934592369,-1,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"17208","Site",0,43,0,-1.25217555890257,-1,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"9560","Site",0,33,0,-1.09695285985853,-1,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"12946","Site",0,32,0,-1.08020450443224,-1,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"25382","Site",3,32,0.09375,1.29280902209443,0,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"5977","Site",3,33,0.0909090909090909,1.2398293248958,0,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"26665","Site",6,66,0.0909090909090909,1.75338344629552,0,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"26885","Site",4,48,0.0833333333333333,1.26043498101488,0,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"17799","Site",3,38,0.0789473684210526,1.00050099039715,0,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"18496","Site",5,66,0.0757575757575758,1.20259860329696,0,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"384","Site",17,246,0.0691056910569106,1.85491640355639,0,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"18548","Site",10,153,0.065359477124183,1.25551475464696,0,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"9072","Site",5,80,0.0625,0.793422601014562,0,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"38272","Site",25,403,0.0620347394540943,1.73899457538189,0,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"30729","Site",9,146,0.0616438356164384,1.02556487258492,0,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"28689","Site",25,407,0.0614250614250614,1.69256689925523,0,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"6530","Site",14,228,0.0614035087719298,1.2653671538162,0,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"16424","Site",16,263,0.0608365019011407,1.31787833715742,0,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"34071","Site",26,428,0.0607476635514019,1.67297592792791,0,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"17235","Site",12,200,0.06,1.09631038136207,0,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"1925","Site",4,67,0.0597014925373134,0.623602327359256,0,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"25858","Site",8,136,0.0588235294117647,0.842649732816649,0,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"29813","Site",3,53,0.0566037735849057,0.453726334815517,0,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"14408","Site",13,232,0.0560344827586207,0.910492453106437,0,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"25171","Site",3,55,0.0545454545454545,0.393903644451314,0,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"14729","Site",13,240,0.0541666666666667,0.796580240055765,0,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"29013","Site",8,151,0.0529801324503311,0.566606348304776,0,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"1283","Site",4,76,0.0526315789473684,0.388379065425557,0,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"26213","Site",10,195,0.0512820512820513,0.537784408865449,0,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"25348","Site",11,216,0.0509259259259259,0.542581925113183,0,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
"25605","Site",23,452,0.0508849557522124,0.780990410722802,0,"Analysis_kri0002",2026-03-26,"AA-AA-000-0000"
