"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score"
"33575","Site",1,23,0.0434782608695652,0.0426753455715644,1.17034810697307,0.0172300920986106
"30851","Site",2,46,0.0434782608695652,0.0426753455715644,1.17034810697307,0.0243670299267926
"576","Site",8,184,0.0434782608695652,0.0426753455715644,1.17034810697307,0.0487340598535852
"30233","Site",4,91,0.043956043956044,0.0426753455715644,1.17034810697307,0.0546665298069176
"22329","Site",1,22,0.0454545454545455,0.0426753455715644,1.17034810697307,0.0583290725989863
"32920","Site",1,22,0.0454545454545455,0.0426753455715644,1.17034810697307,0.0583290725989863
"33620","Site",9,204,0.0441176470588235,0.0426753455715644,1.17034810697307,0.0921775335503667
"37938","Site",3,66,0.0454545454545455,0.0426753455715644,1.17034810697307,0.101028917299818
"16470","Site",9,203,0.0443349753694581,0.0426753455715644,1.17034810697307,0.105806705247888
"21655","Site",2,42,0.0476190476190476,0.0426753455715644,1.17034810697307,0.14336095379541
"29476","Site",1,19,0.0526315789473684,0.0426753455715644,1.17034810697307,0.194189532712778
"34067","Site",5,105,0.0476190476190476,0.0426753455715644,1.17034810697307,0.226673570763829
"26167","Site",1,18,0.0555555555555556,0.0426753455715644,1.17034810697307,0.244519300132119
"14601","Site",15,328,0.0457317073170732,0.0426753455715644,1.17034810697307,0.247682672645073
"26115","Site",11,236,0.0466101694915254,0.0426753455715644,1.17034810697307,0.270480059013156
"37728","Site",24,523,0.0458891013384321,0.0426753455715644,1.17034810697307,0.328865004671447
"13878","Site",1,16,0.0625,0.0426753455715644,1.17034810697307,0.354829374150651
"4897","Site",6,120,0.05,0.0426753455715644,1.17034810697307,0.359030803534579
"17472","Site",8,163,0.049079754601227,0.0426753455715644,1.17034810697307,0.365870009426044
"6416","Site",13,272,0.0477941176470588,0.0426753455715644,1.17034810697307,0.377749755832652
"1283","Site",4,76,0.0526315789473684,0.0426753455715644,1.17034810697307,0.388379065425557
"26117","Site",13,271,0.047970479704797,0.0426753455715644,1.17034810697307,0.390045758440818
"25171","Site",3,55,0.0545454545454545,0.0426753455715644,1.17034810697307,0.393903644451314
"12937","Site",12,245,0.0489795918367347,0.0426753455715644,1.17034810697307,0.441540108686743
"29813","Site",3,53,0.0566037735849057,0.0426753455715644,1.17034810697307,0.453726334815517
"26213","Site",10,195,0.0512820512820513,0.0426753455715644,1.17034810697307,0.537784408865449
"25348","Site",11,216,0.0509259259259259,0.0426753455715644,1.17034810697307,0.542581925113183
"10081","Site",1,13,0.0769230769230769,0.0426753455715644,1.17034810697307,0.552531996361763
"29013","Site",8,151,0.0529801324503311,0.0426753455715644,1.17034810697307,0.566606348304776
"1925","Site",4,67,0.0597014925373134,0.0426753455715644,1.17034810697307,0.623602327359256
"10119","Site",2,29,0.0689655172413793,0.0426753455715644,1.17034810697307,0.633499635201455
"13112","Site",2,28,0.0714285714285714,0.0426753455715644,1.17034810697307,0.680799988323156
"20531","Site",19,375,0.0506666666666667,0.0426753455715644,1.17034810697307,0.69244959126288
"25605","Site",23,452,0.0508849557522124,0.0426753455715644,1.17034810697307,0.780990410722802
"9072","Site",5,80,0.0625,0.0426753455715644,1.17034810697307,0.793422601014562
"14729","Site",13,240,0.0541666666666667,0.0426753455715644,1.17034810697307,0.796580240055765
"25858","Site",8,136,0.0588235294117647,0.0426753455715644,1.17034810697307,0.842649732816649
"21380","Site",30,592,0.0506756756756757,0.0426753455715644,1.17034810697307,0.871009132292027
"14408","Site",13,232,0.0560344827586207,0.0426753455715644,1.17034810697307,0.910492453106437
"17799","Site",3,38,0.0789473684210526,0.0426753455715644,1.17034810697307,1.00050099039715
"30729","Site",9,146,0.0616438356164384,0.0426753455715644,1.17034810697307,1.02556487258492
"17235","Site",12,200,0.06,0.0426753455715644,1.17034810697307,1.09631038136207
"18496","Site",5,66,0.0757575757575758,0.0426753455715644,1.17034810697307,1.20259860329696
"5977","Site",3,33,0.0909090909090909,0.0426753455715644,1.17034810697307,1.2398293248958
"18548","Site",10,153,0.065359477124183,0.0426753455715644,1.17034810697307,1.25551475464696
"26885","Site",4,48,0.0833333333333333,0.0426753455715644,1.17034810697307,1.26043498101488
"6530","Site",14,228,0.0614035087719298,0.0426753455715644,1.17034810697307,1.2653671538162
"25382","Site",3,32,0.09375,0.0426753455715644,1.17034810697307,1.29280902209443
"8454","Site",2,18,0.111111111111111,0.0426753455715644,1.17034810697307,1.29919197858842
"16424","Site",16,263,0.0608365019011407,0.0426753455715644,1.17034810697307,1.31787833715742
"34071","Site",26,428,0.0607476635514019,0.0426753455715644,1.17034810697307,1.67297592792791
"28689","Site",25,407,0.0614250614250614,0.0426753455715644,1.17034810697307,1.69256689925523
"38272","Site",25,403,0.0620347394540943,0.0426753455715644,1.17034810697307,1.73899457538189
"26665","Site",6,66,0.0909090909090909,0.0426753455715644,1.17034810697307,1.75338344629552
"384","Site",17,246,0.0691056910569106,0.0426753455715644,1.17034810697307,1.85491640355639
"257","Site",14,183,0.0765027322404372,0.0426753455715644,1.17034810697307,2.04761329525359
"13057","Site",5,40,0.125,0.0426753455715644,1.17034810697307,2.32977435380411
"39025","Site",15,185,0.0810810810810811,0.0426753455715644,1.17034810697307,2.33741538962384
"13825","Site",6,51,0.117647058823529,0.0426753455715644,1.17034810697307,2.39572227951598
"12432","Site",22,294,0.0748299319727891,0.0426753455715644,1.17034810697307,2.4670079051066
"25160","Site",5,35,0.142857142857143,0.0426753455715644,1.17034810697307,2.65201996464727
"29972","Site",13,120,0.108333333333333,0.0426753455715644,1.17034810697307,3.21834160708742
"37892","Site",4,14,0.285714285714286,0.0426753455715644,1.17034810697307,4.0690575163647
