"GroupID","GroupLevel","Numerator","Denominator","Metric","Score","Flag"
"576","Site",8,184,0.0434782608695652,0.0487340598535852,0
"6273","Site",3,70,0.0428571428571429,0.00680597520669325,0
"18449","Site",2,47,0.0425531914893617,-0.0037472344164441,0
"1881","Site",13,306,0.042483660130719,-0.015003887165733,0
"9522","Site",13,308,0.0422077922077922,-0.0367164337954013,0
"34713","Site",20,477,0.0419287211740042,-0.0729651223521458,0
"33617","Site",15,363,0.0413223140495868,-0.11534935630484,0
"34341","Site",19,460,0.041304347826087,-0.131573856617284,0
"8560","Site",16,393,0.0407124681933842,-0.17411788905187,0
"26772","Site",5,123,0.040650406504065,-0.100488985855645,0
"30741","Site",5,123,0.040650406504065,-0.100488985855645,0
"22677","Site",16,396,0.0404040404040404,-0.202244644484751,0
"34696","Site",16,400,0.04,-0.239421876992037,0
"18537","Site",6,150,0.04,-0.146615357972473,0
"391","Site",6,151,0.0397350993377483,-0.161668766298519,0
"33539","Site",9,227,0.039647577092511,-0.204121870875302,0
"8304","Site",8,202,0.0396039603960396,-0.195327736179876,0
"34694","Site",15,382,0.0392670157068063,-0.298076164743866,0
"17541","Site",21,537,0.0391061452513966,-0.370093974435428,0
"37186","Site",33,855,0.0385964912280702,-0.533672964669819,0
"30336","Site",9,237,0.0379746835443038,-0.323807682354133,0
"38249","Site",3,80,0.0375,-0.207127753947126,0
"26880","Site",15,406,0.0369458128078818,-0.516578316053989,0
"38248","Site",3,82,0.0365853658536585,-0.246761113127681,0
"17729","Site",10,275,0.0363636363636364,-0.46834649782739,0
"34355","Site",21,582,0.0360824742268041,-0.71168865269974,0
"8594","Site",21,584,0.035958904109589,-0.726272509396319,0
"17808","Site",18,502,0.0358565737051793,-0.683615604270987,0
"18777","Site",11,309,0.0355987055016181,-0.556621907304091,0
"34643","Site",3,85,0.0352941176470588,-0.304503316525596,0
"531","Site",24,689,0.034833091436865,-0.921095097992339,0
"31107","Site",10,288,0.0347222222222222,-0.60393181715597,0
"25127","Site",6,173,0.0346820809248555,-0.470436696826757,0
"34353","Site",4,116,0.0344827586206897,-0.394824416509555,0
"9232","Site",3,87,0.0344827586206897,-0.341927974731643,0
"39000","Site",10,291,0.0343642611683849,-0.634392639563823,0
"17010","Site",4,117,0.0341880341880342,-0.410787306261565,0
"5968","Site",9,267,0.0337078651685393,-0.655662001560433,0
"1828","Site",5,149,0.0335570469798658,-0.498036178549665,0
"35155","Site",4,121,0.0330578512396694,-0.473378547114518,0
"10608","Site",7,213,0.0328638497652582,-0.640735773983099,0
"10497","Site",7,216,0.0324074074074074,-0.67524918451419,0
"33348","Site",1,31,0.032258064516129,-0.259530962034823,0
"17961","Site",12,381,0.031496062992126,-0.976405843834844,0
"17542","Site",7,227,0.0308370044052863,-0.798100767492064,0
"8995","Site",8,264,0.0303030303030303,-0.899511851397501,0
"4695","Site",6,200,0.03,-0.802100439859259,0
"6230","Site",3,101,0.0297029702970297,-0.58335663104019,0
"4","Site",1,35,0.0285714285714286,-0.37335993641105,0
"1364","Site",3,110,0.0272727272727273,-0.722844438314915,0
"33671","Site",1,37,0.027027027027027,-0.425914561647353,0
"34660","Site",4,154,0.025974025974026,-0.92739573741604,0
"9844","Site",2,77,0.025974025974026,-0.65576781477038,0
"33396","Site",1,40,0.025,-0.50020940984396,0
"18743","Site",3,125,0.024,-0.934281182033048,0
"30984","Site",1,44,0.0227272727272727,-0.592081146152587,0
"17555","Site",1,49,0.0204081632653061,-0.697456703879111,0
"10325","Site",1,58,0.0172413793103448,-0.866726421368045,0
"4712","Site",1,63,0.0158730158730159,-0.951911926502596,0
"26725","Site",1,64,0.015625,-0.968315208153108,0
"37892","Site",4,14,0.285714285714286,NA,NA
"8454","Site",2,18,0.111111111111111,NA,NA
"10081","Site",1,13,0.0769230769230769,NA,NA
"13112","Site",2,28,0.0714285714285714,NA,NA
"10119","Site",2,29,0.0689655172413793,NA,NA
"13878","Site",1,16,0.0625,NA,NA
"26167","Site",1,18,0.0555555555555556,NA,NA
"29476","Site",1,19,0.0526315789473684,NA,NA
"22329","Site",1,22,0.0454545454545455,NA,NA
"32920","Site",1,22,0.0454545454545455,NA,NA
"33575","Site",1,23,0.0434782608695652,NA,NA
"22022","Site",1,25,0.04,NA,NA
"20757","Site",1,27,0.037037037037037,NA,NA
"29289","Site",1,29,0.0344827586206897,NA,NA
"22681","Site",0,26,0,NA,NA
"8545","Site",0,22,0,NA,NA
"16980","Site",0,20,0,NA,NA
"30089","Site",0,20,0,NA,NA
"29987","Site",0,10,0,NA,NA
"26499","Site",0,8,0,NA,NA
