"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score","Flag","Weight","WeightMax"
"39000","Site",20,291,0.0687285223367698,0.0830103122943026,1.44545989702838,-0.703331532675015,0,0,32
"37186","Site",64,855,0.0748538011695906,0.0830103122943026,1.44545989702838,-0.688522984863841,0,0,32
"9232","Site",5,87,0.0574712643678161,0.0830103122943026,1.44545989702838,-0.687694074102739,0,0,32
"12937","Site",17,245,0.0693877551020408,0.0830103122943026,1.44545989702838,-0.615563180190325,0,0,32
"34713","Site",35,477,0.0733752620545073,0.0830103122943026,1.44545989702838,-0.60749698328199,0,0,32
"33620","Site",14,204,0.0686274509803922,0.0830103122943026,1.44545989702838,-0.593050025781826,0,0,32
"16470","Site",14,203,0.0689655172413793,0.0830103122943026,1.44545989702838,-0.577689372048548,0,0,32
"34694","Site",28,382,0.0732984293193717,0.0830103122943026,1.44545989702838,-0.547981724438613,0,0,32
"33671","Site",2,37,0.0540540540540541,0.0830103122943026,1.44545989702838,-0.508480445197485,0,0,32
"30336","Site",17,237,0.0717299578059072,0.0830103122943026,1.44545989702838,-0.501334824496991,0,0,32
"32913","Site",15,208,0.0721153846153846,0.0830103122943026,1.44545989702838,-0.453614545197538,0,0,32
"17187","Site",56,725,0.0772413793103448,0.0830103122943026,1.44545989702838,-0.448430816304526,0,0,32
"17555","Site",3,49,0.0612244897959184,0.0830103122943026,1.44545989702838,-0.440253638069657,0,0,32
"18777","Site",23,309,0.0744336569579288,0.0830103122943026,1.44545989702838,-0.435239347028859,0,0,32
"34355","Site",45,582,0.077319587628866,0.0830103122943026,1.44545989702838,-0.396332802804537,0,0,32
"9560","Site",2,33,0.0606060606060606,0.0830103122943026,1.44545989702838,-0.371550940878506,0,0,32
"8995","Site",20,264,0.0757575757575758,0.0830103122943026,1.44545989702838,-0.340200398175415,0,0,32
"10325","Site",4,58,0.0689655172413793,0.0830103122943026,1.44545989702838,-0.308787958026607,0,0,32
"34341","Site",36,460,0.0782608695652174,0.0830103122943026,1.44545989702838,-0.294071220184051,0,0,32
"1927","Site",14,183,0.0765027322404372,0.0830103122943026,1.44545989702838,-0.254141750408785,0,0,32
"17208","Site",3,43,0.0697674418604651,0.0830103122943026,1.44545989702838,-0.250695945623485,0,0,32
"21655","Site",3,42,0.0714285714285714,0.0830103122943026,1.44545989702838,-0.216685295905726,0,0,32
"34696","Site",32,400,0.08,0.0830103122943026,1.44545989702838,-0.173809095917552,0,0,32
"9844","Site",6,77,0.0779220779220779,0.0830103122943026,1.44545989702838,-0.128897181953911,0,0,32
"29013","Site",12,151,0.0794701986754967,0.0830103122943026,1.44545989702838,-0.125584669512002,0,0,32
"4695","Site",16,200,0.08,0.0830103122943026,1.44545989702838,-0.122901590355204,0,0,32
"4712","Site",5,63,0.0793650793650794,0.0830103122943026,1.44545989702838,-0.0835269286103176,0,0,32
"1881","Site",25,306,0.0816993464052288,0.0830103122943026,1.44545989702838,-0.0662038212587675,0,0,32
"576","Site",15,184,0.0815217391304348,0.0830103122943026,1.44545989702838,-0.0582921467188986,0,0,32
"26772","Site",10,123,0.0813008130081301,0.0830103122943026,1.44545989702838,-0.0547334006379175,0,0,32
"30741","Site",10,123,0.0813008130081301,0.0830103122943026,1.44545989702838,-0.0547334006379175,0,0,32
"20531","Site",31,375,0.0826666666666667,0.0830103122943026,1.44545989702838,-0.0192113289787169,0,0,32
"34643","Site",7,85,0.0823529411764706,0.0830103122943026,1.44545989702838,-0.0174964940945926,0,0,32
"22677","Site",33,396,0.0833333333333333,0.0830103122943026,1.44545989702838,0.018557067835519,0,0,32
"4","Site",3,35,0.0857142857142857,0.0830103122943026,1.44545989702838,0.046181431734999,0,0,32
"25605","Site",38,452,0.084070796460177,0.0830103122943026,1.44545989702838,0.0650885142885229,0,0,32
"9522","Site",26,308,0.0844155844155844,0.0830103122943026,1.44545989702838,0.0711978274037001,0,0,32
"37728","Site",44,523,0.0841300191204589,0.0830103122943026,1.44545989702838,0.0739241131113977,0,0,32
"30851","Site",4,46,0.0869565217391304,0.0830103122943026,1.44545989702838,0.0772662793892157,0,0,32
"26117","Site",23,271,0.0848708487084871,0.0830103122943026,1.44545989702838,0.0884206641007886,0,0,32
"18537","Site",13,150,0.0866666666666667,0.0830103122943026,1.44545989702838,0.129278070893902,0,0,32
"1925","Site",6,67,0.0895522388059701,0.0830103122943026,1.44545989702838,0.154587372338689,0,0,32
"12946","Site",3,32,0.09375,0.0830103122943026,1.44545989702838,0.175387078801963,0,0,32
"25858","Site",12,136,0.0882352941176471,0.0830103122943026,1.44545989702838,0.175907837926213,0,0,32
"18496","Site",6,66,0.0909090909090909,0.0830103122943026,1.44545989702838,0.185251981527453,0,0,32
"33348","Site",3,31,0.0967741935483871,0.0830103122943026,1.44545989702838,0.221234430473601,0,0,32
"17542","Site",20,227,0.0881057268722467,0.0830103122943026,1.44545989702838,0.221627376960973,0,0,32
"33539","Site",20,227,0.0881057268722467,0.0830103122943026,1.44545989702838,0.221627376960973,0,0,32
"6416","Site",24,272,0.0882352941176471,0.0830103122943026,1.44545989702838,0.248771250122979,0,0,32
"34067","Site",10,105,0.0952380952380952,0.0830103122943026,1.44545989702838,0.361720667062037,0,0,32
"25348","Site",20,216,0.0925925925925926,0.0830103122943026,1.44545989702838,0.406561920066835,0,0,32
"9072","Site",8,80,0.1,0.0830103122943026,1.44545989702838,0.438693643909141,0,0,32
"14601","Site",30,328,0.0914634146341463,0.0830103122943026,1.44545989702838,0.441961054765033,0,0,32
"8304","Site",19,202,0.0940594059405941,0.0830103122943026,1.44545989702838,0.453349657295251,0,0,32
"18449","Site",5,47,0.106382978723404,0.0830103122943026,1.44545989702838,0.462581374781369,0,0,32
"14408","Site",22,232,0.0948275862068965,0.0830103122943026,1.44545989702838,0.519627643858205,0,0,32
"4897","Site",12,120,0.1,0.0830103122943026,1.44545989702838,0.537287790489808,0,0,32
"14729","Site",23,240,0.0958333333333333,0.0830103122943026,1.44545989702838,0.573491424585292,0,0,32
"30984","Site",5,44,0.113636363636364,0.0830103122943026,1.44545989702838,0.586473370273486,0,0,32
"29813","Site",6,53,0.113207547169811,0.0830103122943026,1.44545989702838,0.634652601137482,0,0,32
"18743","Site",13,125,0.104,0.0830103122943026,1.44545989702838,0.677472913542682,0,0,32
"25382","Site",4,32,0.125,0.0830103122943026,1.44545989702838,0.685722794583884,0,0,32
"31107","Site",28,288,0.0972222222222222,0.0830103122943026,1.44545989702838,0.69627314166653,0,0,32
"38248","Site",9,82,0.109756097560976,0.0830103122943026,1.44545989702838,0.699186818741179,0,0,32
"18548","Site",16,153,0.104575163398693,0.0830103122943026,1.44545989702838,0.77005745895416,0,0,32
"8560","Site",38,393,0.0966921119592875,0.0830103122943026,1.44545989702838,0.783015672494291,0,0,32
"17472","Site",17,163,0.104294478527607,0.0830103122943026,1.44545989702838,0.784479134926458,0,0,32
"26885","Site",6,48,0.125,0.0830103122943026,1.44545989702838,0.83983547586292,0,0,32
"17799","Site",5,38,0.131578947368421,0.0830103122943026,1.44545989702838,0.86432813397483,0,0,32
"33617","Site",36,363,0.0991735537190083,0.0830103122943026,1.44545989702838,0.889022443641524,0,0,32
"28689","Site",40,407,0.0982800982800983,0.0830103122943026,1.44545989702838,0.889326241783492,0,0,32
"1283","Site",9,76,0.118421052631579,0.0830103122943026,1.44545989702838,0.891195029136122,0,0,32
"37938","Site",8,66,0.121212121212121,0.0830103122943026,1.44545989702838,0.895956342757773,0,0,32
"26213","Site",21,195,0.107692307692308,0.0830103122943026,1.44545989702838,0.995012473911375,0,0,32
"25160","Site",5,35,0.142857142857143,0.0830103122943026,1.44545989702838,1.02212998832332,0,0,32
"30233","Site",11,91,0.120879120879121,0.0830103122943026,1.44545989702838,1.04287748267983,0,0,32
"21380","Site",59,592,0.0996621621621622,0.0830103122943026,1.44545989702838,1.16964560322946,0,0,32
"34071","Site",44,428,0.102803738317757,0.0830103122943026,1.44545989702838,1.18215332857098,0,0,32
"38272","Site",42,403,0.104218362282878,0.0830103122943026,1.44545989702838,1.22909149663817,0,0,32
"25171","Site",8,55,0.145454545454545,0.0830103122943026,1.44545989702838,1.33691757959797,0,0,32
"6530","Site",26,228,0.114035087719298,0.0830103122943026,1.44545989702838,1.3524057936987,0,0,32
"384","Site",28,246,0.113821138211382,0.0830103122943026,1.44545989702838,1.3950887814049,0,0,32
"16424","Site",30,263,0.114068441064639,0.0830103122943026,1.44545989702838,1.45406597830463,0,0,32
"8594","Site",61,584,0.104452054794521,0.0830103122943026,1.44545989702838,1.49588239946057,0,0,32
"17235","Site",24,200,0.12,0.0830103122943026,1.44545989702838,1.51017270014694,0,0,32
"26665","Site",10,66,0.151515151515152,0.0830103122943026,1.44545989702838,1.60666070398809,0,0,32
"5977","Site",6,33,0.181818181818182,0.0830103122943026,1.44545989702838,1.63862455210075,0,0,32
"13057","Site",7,40,0.175,0.0830103122943026,1.44545989702838,1.67957767267285,0,0,32
"39025","Site",24,185,0.12972972972973,0.0830103122943026,1.44545989702838,1.83448529786787,0,0,32
"30729","Site",20,146,0.136986301369863,0.0830103122943026,1.44545989702838,1.8828164747055,0,0,32
"12432","Site",36,294,0.122448979591837,0.0830103122943026,1.44545989702838,1.95221141898705,0,0,32
"8545","Site",0,22,0,0.0830103122943026,1.44545989702838,NA,NA,NA,32
"16980","Site",0,20,0,0.0830103122943026,1.44545989702838,NA,NA,NA,32
"29987","Site",0,10,0,0.0830103122943026,1.44545989702838,NA,NA,NA,32
"22681","Site",1,26,0.0384615384615385,0.0830103122943026,1.44545989702838,NA,NA,NA,32
"22329","Site",1,22,0.0454545454545455,0.0830103122943026,1.44545989702838,NA,NA,NA,32
"30089","Site",1,20,0.05,0.0830103122943026,1.44545989702838,NA,NA,NA,32
"26167","Site",1,18,0.0555555555555556,0.0830103122943026,1.44545989702838,NA,NA,NA,32
"10119","Site",2,29,0.0689655172413793,0.0830103122943026,1.44545989702838,NA,NA,NA,32
"10081","Site",1,13,0.0769230769230769,0.0830103122943026,1.44545989702838,NA,NA,NA,32
"33575","Site",2,23,0.0869565217391304,0.0830103122943026,1.44545989702838,NA,NA,NA,32
"32920","Site",2,22,0.0909090909090909,0.0830103122943026,1.44545989702838,NA,NA,NA,32
"29476","Site",2,19,0.105263157894737,0.0830103122943026,1.44545989702838,NA,NA,NA,32
"29289","Site",3,29,0.103448275862069,0.0830103122943026,1.44545989702838,NA,NA,NA,32
"26499","Site",1,8,0.125,0.0830103122943026,1.44545989702838,NA,NA,NA,32
"20757","Site",3,27,0.111111111111111,0.0830103122943026,1.44545989702838,NA,NA,NA,32
"13112","Site",4,28,0.142857142857143,0.0830103122943026,1.44545989702838,NA,NA,NA,32
"8454","Site",3,18,0.166666666666667,0.0830103122943026,1.44545989702838,NA,NA,NA,32
"13878","Site",4,16,0.25,0.0830103122943026,1.44545989702838,NA,NA,NA,32
"22022","Site",6,25,0.24,0.0830103122943026,1.44545989702838,NA,NA,NA,32
"37892","Site",5,14,0.357142857142857,0.0830103122943026,1.44545989702838,NA,NA,NA,32
