"GroupID","GroupLevel","Numerator","Denominator","Metric","Score","Flag"
"9522","Site",26,308,0.0844155844155844,0.0711978274037001,0
"37728","Site",44,523,0.0841300191204589,0.0739241131113977,0
"25605","Site",38,452,0.084070796460177,0.0650885142885229,0
"22677","Site",33,396,0.0833333333333333,0.018557067835519,0
"20531","Site",31,375,0.0826666666666667,-0.0192113289787169,0
"34643","Site",7,85,0.0823529411764706,-0.0174964940945926,0
"1881","Site",25,306,0.0816993464052288,-0.0662038212587675,0
"576","Site",15,184,0.0815217391304348,-0.0582921467188986,0
"26772","Site",10,123,0.0813008130081301,-0.0547334006379175,0
"30741","Site",10,123,0.0813008130081301,-0.0547334006379175,0
"34696","Site",32,400,0.08,-0.173809095917552,0
"4695","Site",16,200,0.08,-0.122901590355204,0
"29013","Site",12,151,0.0794701986754967,-0.125584669512002,0
"4712","Site",5,63,0.0793650793650794,-0.0835269286103176,0
"34341","Site",36,460,0.0782608695652174,-0.294071220184051,0
"9844","Site",6,77,0.0779220779220779,-0.128897181953911,0
"34355","Site",45,582,0.077319587628866,-0.396332802804537,0
"17187","Site",56,725,0.0772413793103448,-0.448430816304526,0
"1927","Site",14,183,0.0765027322404372,-0.254141750408785,0
"8995","Site",20,264,0.0757575757575758,-0.340200398175415,0
"37186","Site",64,855,0.0748538011695906,-0.688522984863841,0
"18777","Site",23,309,0.0744336569579288,-0.435239347028859,0
"34713","Site",35,477,0.0733752620545073,-0.60749698328199,0
"34694","Site",28,382,0.0732984293193717,-0.547981724438613,0
"32913","Site",15,208,0.0721153846153846,-0.453614545197538,0
"30336","Site",17,237,0.0717299578059072,-0.501334824496991,0
"21655","Site",3,42,0.0714285714285714,-0.216685295905726,0
"17208","Site",3,43,0.0697674418604651,-0.250695945623485,0
"12937","Site",17,245,0.0693877551020408,-0.615563180190325,0
"26880","Site",28,406,0.0689655172413793,-0.816976144789853,0
"16470","Site",14,203,0.0689655172413793,-0.577689372048548,0
"10325","Site",4,58,0.0689655172413793,-0.308787958026607,0
"39000","Site",20,291,0.0687285223367698,-0.703331532675015,0
"33620","Site",14,204,0.0686274509803922,-0.593050025781826,0
"17808","Site",34,502,0.0677290836653386,-0.988418998915761,0
"17729","Site",18,275,0.0654545454545455,-0.840460106271329,0
"17717","Site",15,243,0.0617283950617284,-0.957733854226917,0
"17555","Site",3,49,0.0612244897959184,-0.440253638069657,0
"25449","Site",11,180,0.0611111111111111,-0.848194551792616,0
"9560","Site",2,33,0.0606060606060606,-0.371550940878506,0
"1828","Site",9,149,0.0604026845637584,-0.796671131250012,0
"34353","Site",7,116,0.0603448275862069,-0.70473356773967,0
"35155","Site",7,121,0.0578512396694215,-0.798947544888263,0
"25127","Site",10,173,0.0578034682080925,-0.957133416988986,0
"9232","Site",5,87,0.0574712643678161,-0.687694074102739,0
"33671","Site",2,37,0.0540540540540541,-0.508480445197485,0
"17010","Site",6,117,0.0512820512820513,-0.990763852211992,0
"6230","Site",5,101,0.0495049504950495,-0.972088826882338,0
"6273","Site",3,70,0.0428571428571429,-0.969839356589789,0
"37892","Site",5,14,0.357142857142857,NA,NA
"13878","Site",4,16,0.25,NA,NA
"22022","Site",6,25,0.24,NA,NA
"8454","Site",3,18,0.166666666666667,NA,NA
"13112","Site",4,28,0.142857142857143,NA,NA
"26499","Site",1,8,0.125,NA,NA
"20757","Site",3,27,0.111111111111111,NA,NA
"29476","Site",2,19,0.105263157894737,NA,NA
"29289","Site",3,29,0.103448275862069,NA,NA
"32920","Site",2,22,0.0909090909090909,NA,NA
"33575","Site",2,23,0.0869565217391304,NA,NA
"10081","Site",1,13,0.0769230769230769,NA,NA
"10119","Site",2,29,0.0689655172413793,NA,NA
"26167","Site",1,18,0.0555555555555556,NA,NA
"30089","Site",1,20,0.05,NA,NA
"22329","Site",1,22,0.0454545454545455,NA,NA
"22681","Site",1,26,0.0384615384615385,NA,NA
"8545","Site",0,22,0,NA,NA
"16980","Site",0,20,0,NA,NA
"29987","Site",0,10,0,NA,NA
