"GroupID","GroupLevel","Numerator","Denominator","Metric","Score","Flag"
"25858","Site",1,5,0.2,-0.196237289090708,0
"26167","Site",1,5,0.2,-0.196237289090708,0
"33396","Site",1,5,0.2,-0.196237289090708,0
"8560","Site",2,11,0.181818181818182,-0.438070440976712,0
"16996","Site",2,11,0.181818181818182,-0.438070440976712,0
"17542","Site",2,11,0.181818181818182,-0.438070440976712,0
"25348","Site",2,11,0.181818181818182,-0.438070440976712,0
"28689","Site",2,11,0.181818181818182,-0.438070440976712,0
"14729","Site",2,12,0.166666666666667,-0.585499779744688,0
"26880","Site",2,12,0.166666666666667,-0.585499779744688,0
"34696","Site",2,12,0.166666666666667,-0.585499779744688,0
"34713","Site",2,12,0.166666666666667,-0.585499779744688,0
"1828","Site",1,6,0.166666666666667,-0.414010864640699,0
"2392","Site",1,6,0.166666666666667,-0.414010864640699,0
"9844","Site",1,6,0.166666666666667,-0.414010864640699,0
"25127","Site",1,6,0.166666666666667,-0.414010864640699,0
"26665","Site",1,6,0.166666666666667,-0.414010864640699,0
"37186","Site",3,20,0.15,-0.937578158988936,0
"6230","Site",1,7,0.142857142857143,-0.600748380205743,0
"9522","Site",1,7,0.142857142857143,-0.600748380205743,0
"14707","Site",1,7,0.142857142857143,-0.600748380205743,0
"33539","Site",1,7,0.142857142857143,-0.600748380205743,0
"14601","Site",1,8,0.125,-0.765353380973043,0
"17729","Site",1,8,0.125,-0.765353380973043,0
"26117","Site",1,8,0.125,-0.765353380973043,0
"14408","Site",1,9,0.111111111111111,-0.913353903657149,0
"17808","Site",1,9,0.111111111111111,-0.913353903657149,0
"16424","Site",1,10,0.1,-1.04841431255154,0
"37702","Site",1,10,0.1,-1.04841431255154,0
"37728","Site",1,11,0.0909090909090909,-1.17308795939402,0
"38272","Site",1,13,0.0769230769230769,-1.39821156840074,0
"34355","Site",1,14,0.0714285714285714,-1.5011099016924,0
"17541","Site",0,11,0,-1.90810547781132,0
"531","Site",0,10,0,-1.81930718942768,0
"1927","Site",0,7,0,-1.5221416013802,0
"10608","Site",0,7,0,-1.5221416013802,0
"33620","Site",0,7,0,-1.5221416013802,0
"39025","Site",0,7,0,-1.5221416013802,0
"5968","Site",0,6,0,-1.40922928925776,0
"6273","Site",0,5,0,-1.28644445070575,0
"8197","Site",0,5,0,-1.28644445070575,0
"16470","Site",0,5,0,-1.28644445070575,0
"34067","Site",0,5,0,-1.28644445070575,0
"34353","Site",0,5,0,-1.28644445070575,0
"17208","Site",0,4,0,-1.15063089642217,0
"25171","Site",0,4,0,-1.15063089642217,0
"26772","Site",0,4,0,-1.15063089642217,0
"1364","Site",0,3,0,-0.996475586680864,0
"13057","Site",0,3,0,-0.996475586680864,0
"25382","Site",0,3,0,-0.996475586680864,0
"26885","Site",0,3,0,-0.996475586680864,0
"29813","Site",0,3,0,-0.996475586680864,0
"30741","Site",0,3,0,-0.996475586680864,0
"8467","Site",2,2,1,NA,NA
"29732","Site",2,2,1,NA,NA
"8545","Site",1,2,0.5,NA,NA
"16980","Site",1,2,0.5,NA,NA
"22681","Site",1,2,0.5,NA,NA
"9560","Site",0,2,0,NA,NA
"13112","Site",0,2,0,NA,NA
"13878","Site",0,2,0,NA,NA
"20757","Site",0,2,0,NA,NA
"29289","Site",0,2,0,NA,NA
"29987","Site",0,2,0,NA,NA
"30851","Site",0,2,0,NA,NA
"30984","Site",0,2,0,NA,NA
"32920","Site",0,2,0,NA,NA
"33348","Site",0,2,0,NA,NA
"33671","Site",0,2,0,NA,NA
"38248","Site",0,2,0,NA,NA
"10081","Site",0,1,0,NA,NA
"18449","Site",0,1,0,NA,NA
"22329","Site",0,1,0,NA,NA
"29476","Site",0,1,0,NA,NA
"30089","Site",0,1,0,NA,NA
"33575","Site",0,1,0,NA,NA
