"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score"
"9232","Site",610,658,0.927051671732523,0.916435288162113,1.05074091298526,0.960017975248441
"5968","Site",1389,1504,0.923537234042553,0.916435288162113,1.05074091298526,0.970937094096526
"18743","Site",350,376,0.930851063829787,0.916435288162113,1.05074091298526,0.985420867150553
"25127","Site",437,470,0.929787234042553,0.916435288162113,1.05074091298526,1.02043021373353
"4712","Site",89,94,0.946808510638298,0.916435288162113,1.05074091298526,1.03811296459596
"16980","Site",89,94,0.946808510638298,0.916435288162113,1.05074091298526,1.03811296459596
"34341","Site",2514,2726,0.922230374174615,0.916435288162113,1.05074091298526,1.06662713709632
"28689","Site",1909,2068,0.923114119922631,0.916435288162113,1.05074091298526,1.07069453930269
"16996","Site",1564,1692,0.92434988179669,0.916435288162113,1.05074091298526,1.14767419694992
"34353","Site",264,282,0.936170212765957,0.916435288162113,1.05074091298526,1.16828780247316
"576","Site",438,470,0.931914893617021,0.916435288162113,1.05074091298526,1.18303783166189
"30851","Site",177,188,0.941489361702128,0.916435288162113,1.05074091298526,1.21100821503293
"21380","Site",3122,3384,0.9225768321513,0.916435288162113,1.05074091298526,1.25945472716511
"30729","Site",786,846,0.929078014184397,0.916435288162113,1.05074091298526,1.29633045705227
"13112","Site",90,94,0.957446808510638,0.916435288162113,1.05074091298526,1.40171465194308
"26167","Site",90,94,0.957446808510638,0.916435288162113,1.05074091298526,1.40171465194308
"6416","Site",1567,1692,0.92612293144208,0.916435288162113,1.05074091298526,1.40477941572393
"38711","Site",1827,1974,0.925531914893617,0.916435288162113,1.05074091298526,1.42476673001229
"20531","Site",1654,1786,0.926091825307951,0.916435288162113,1.05074091298526,1.43863943089858
"18449","Site",178,188,0.946808510638298,0.916435288162113,1.05074091298526,1.46811343380694
"18496","Site",178,188,0.946808510638298,0.916435288162113,1.05074091298526,1.46811343380694
"16470","Site",527,564,0.934397163120567,0.916435288162113,1.05074091298526,1.50376868774337
"17010","Site",266,282,0.943262411347518,0.916435288162113,1.05074091298526,1.58813886660849
"18548","Site",876,940,0.931914893617021,0.916435288162113,1.05074091298526,1.67306814633671
"531","Site",3995,4324,0.923913043478261,0.916435288162113,1.05074091298526,1.73342042532583
"8454","Site",91,94,0.968085106382979,0.916435288162113,1.05074091298526,1.7653163392902
"1925","Site",267,282,0.946808510638298,0.916435288162113,1.05074091298526,1.79806439867615
"14729","Site",1314,1410,0.931914893617021,0.916435288162113,1.05074091298526,2.04908163171452
