"GroupID","GroupLevel","Numerator","Denominator","Metric","Score","Flag"
"8594","Site",3009,3290,0.914589665653495,-0.373190555043441,0
"17542","Site",687,752,0.913563829787234,-0.277588367061354,0
"33617","Site",1975,2162,0.913506012950971,-0.480151000320169,0
"17808","Site",2490,2726,0.913426265590609,-0.55383218195177,0
"17187","Site",3090,3384,0.913120567375887,-0.67975427201953,0
"29013","Site",429,470,0.912765957446809,-0.280430729693316,0
"22677","Site",1801,1974,0.912360688956434,-0.638187490565223,0
"14707","Site",686,752,0.912234042553192,-0.406140976448362,0
"2392","Site",1971,2162,0.911655874190564,-0.783415771469569,0
"6530","Site",1371,1504,0.91156914893617,-0.665270498965504,0
"17235","Site",1028,1128,0.911347517730496,-0.602381844000933,0
"26725","Site",257,282,0.911347517730496,-0.301190922000466,0
"9522","Site",1370,1504,0.910904255319149,-0.756170920802282,0
"35155","Site",428,470,0.91063829787234,-0.443038347621678,0
"8995","Site",1455,1598,0.910513141426784,-0.834559620937719,0
"25348","Site",770,846,0.91016548463357,-0.642878542132368,0
"10497","Site",941,1034,0.910058027079304,-0.722910084857107,0
"4897","Site",171,188,0.909574468085106,-0.331623097611194,0
"8197","Site",171,188,0.909574468085106,-0.331623097611194,0
"25160","Site",171,188,0.909574468085106,-0.331623097611194,0
"26499","Site",171,188,0.909574468085106,-0.331623097611194,0
"38249","Site",171,188,0.909574468085106,-0.331623097611194,0
"34355","Site",2306,2538,0.908589440504334,-1.39339900749262,0
"17717","Site",938,1034,0.90715667311412,-1.05180018578543,0
"12432","Site",1620,1786,0.907054871220605,-1.3975027990381,0
"37728","Site",1960,2162,0.906567992599445,-1.61739389213039,0
"32913","Site",937,1034,0.906189555125725,-1.16143021942821,0
"1828","Site",596,658,0.905775075987842,-0.963981306759439,0
"25858","Site",596,658,0.905775075987842,-0.963981306759439,0
"26213","Site",596,658,0.905775075987842,-0.963981306759439,0
"34694","Site",1447,1598,0.905506883604506,-1.54005052097772,0
"33539","Site",765,846,0.904255319148936,-1.24888135437756,0
"26665","Site",255,282,0.904255319148936,-0.72104198613579,0
"12946","Site",170,188,0.904255319148936,-0.588728316385209,0
"37892","Site",170,188,0.904255319148936,-0.588728316385209,0
"25171","Site",85,94,0.904255319148936,-0.416293784792521,0
"30984","Site",85,94,0.904255319148936,-0.416293784792521,0
"25605","Site",2287,2538,0.901103230890465,-2.72292737725447,0
"13057","Site",254,282,0.900709219858156,-0.930967518203455,0
"17472","Site",676,752,0.898936170212766,-1.69166707031846,0
"29972","Site",338,376,0.898936170212766,-1.19618925693216,0
"32920","Site",169,188,0.898936170212766,-0.84583353515923,0
"6273","Site",253,282,0.897163120567376,-1.14089305027111,0
"1283","Site",337,376,0.896276595744681,-1.37799010060572,0
"34660","Site",842,940,0.895744680851064,-2.23628413019419,0
"33620","Site",840,940,0.893617021276596,-2.46624602881366,0
"10325","Site",252,282,0.893617021276596,-1.35081858233878,0
"9560","Site",168,188,0.893617021276596,-1.10293875393325,0
"29289","Site",84,94,0.893617021276596,-0.779895472139643,0
"1927","Site",419,470,0.891489361702128,-1.90650690897689,0
"1364","Site",418,470,0.88936170212766,-2.06911452690525,0
"5977","Site",167,188,0.888297872340426,-1.36004397270727,0
"30741","Site",249,282,0.882978723404255,-1.98059517854176,0
"13878","Site",83,94,0.882978723404255,-1.14349715948676,0
"30089","Site",81,94,0.861702127659574,-1.870700534181,0
