"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score"
"17799","Site",0,3,0,0.112565445026178,0.962377993042313,-0.628813945066694
"18496","Site",0,3,0,0.112565445026178,0.962377993042313,-0.628813945066694
"22022","Site",0,3,0,0.112565445026178,0.962377993042313,-0.628813945066694
"25382","Site",0,3,0,0.112565445026178,0.962377993042313,-0.628813945066694
"26725","Site",0,3,0,0.112565445026178,0.962377993042313,-0.628813945066694
"26885","Site",0,3,0,0.112565445026178,0.962377993042313,-0.628813945066694
"29813","Site",0,3,0,0.112565445026178,0.962377993042313,-0.628813945066694
"30233","Site",0,3,0,0.112565445026178,0.962377993042313,-0.628813945066694
"30741","Site",0,3,0,0.112565445026178,0.962377993042313,-0.628813945066694
"37938","Site",0,3,0,0.112565445026178,0.962377993042313,-0.628813945066694
"4","Site",0,2,0,0.112565445026178,0.962377993042313,-0.513424436186631
"4712","Site",0,2,0,0.112565445026178,0.962377993042313,-0.513424436186631
"9560","Site",0,2,0,0.112565445026178,0.962377993042313,-0.513424436186631
"12946","Site",0,2,0,0.112565445026178,0.962377993042313,-0.513424436186631
"13112","Site",0,2,0,0.112565445026178,0.962377993042313,-0.513424436186631
"13878","Site",0,2,0,0.112565445026178,0.962377993042313,-0.513424436186631
"20757","Site",0,2,0,0.112565445026178,0.962377993042313,-0.513424436186631
"21655","Site",0,2,0,0.112565445026178,0.962377993042313,-0.513424436186631
"25160","Site",0,2,0,0.112565445026178,0.962377993042313,-0.513424436186631
"26499","Site",0,2,0,0.112565445026178,0.962377993042313,-0.513424436186631
"29289","Site",0,2,0,0.112565445026178,0.962377993042313,-0.513424436186631
"29987","Site",0,2,0,0.112565445026178,0.962377993042313,-0.513424436186631
"30729","Site",0,2,0,0.112565445026178,0.962377993042313,-0.513424436186631
"30851","Site",0,2,0,0.112565445026178,0.962377993042313,-0.513424436186631
"30984","Site",0,2,0,0.112565445026178,0.962377993042313,-0.513424436186631
"32920","Site",0,2,0,0.112565445026178,0.962377993042313,-0.513424436186631
"33348","Site",0,2,0,0.112565445026178,0.962377993042313,-0.513424436186631
"38248","Site",0,2,0,0.112565445026178,0.962377993042313,-0.513424436186631
"17187","Site",1,14,0.0714285714285714,0.112565445026178,0.962377993042313,-0.49642282813645
"8454","Site",0,1,0,0.112565445026178,0.962377993042313,-0.363045900454446
"8545","Site",0,1,0,0.112565445026178,0.962377993042313,-0.363045900454446
"10081","Site",0,1,0,0.112565445026178,0.962377993042313,-0.363045900454446
"16980","Site",0,1,0,0.112565445026178,0.962377993042313,-0.363045900454446
"18449","Site",0,1,0,0.112565445026178,0.962377993042313,-0.363045900454446
"22329","Site",0,1,0,0.112565445026178,0.962377993042313,-0.363045900454446
"22681","Site",0,1,0,0.112565445026178,0.962377993042313,-0.363045900454446
"29476","Site",0,1,0,0.112565445026178,0.962377993042313,-0.363045900454446
"30089","Site",0,1,0,0.112565445026178,0.962377993042313,-0.363045900454446
"33575","Site",0,1,0,0.112565445026178,0.962377993042313,-0.363045900454446
"38272","Site",1,12,0.0833333333333333,0.112565445026178,0.962377993042313,-0.326593289298205
"34696","Site",1,10,0.1,0.112565445026178,0.962377993042313,-0.128154635232313
"34713","Site",1,10,0.1,0.112565445026178,0.962377993042313,-0.128154635232313
"8560","Site",1,9,0.111111111111111,0.112565445026178,0.962377993042313,-0.0140715465292421
"8594","Site",1,9,0.111111111111111,0.112565445026178,0.962377993042313,-0.0140715465292421
"16424","Site",1,9,0.111111111111111,0.112565445026178,0.962377993042313,-0.0140715465292421
"16996","Site",1,9,0.111111111111111,0.112565445026178,0.962377993042313,-0.0140715465292421
"17542","Site",1,9,0.111111111111111,0.112565445026178,0.962377993042313,-0.0140715465292421
"20531","Site",1,9,0.111111111111111,0.112565445026178,0.962377993042313,-0.0140715465292421
"28689","Site",1,9,0.111111111111111,0.112565445026178,0.962377993042313,-0.0140715465292421
"12432","Site",1,8,0.125,0.112565445026178,0.962377993042313,0.113430980087744
"14408","Site",1,8,0.125,0.112565445026178,0.962377993042313,0.113430980087744
"30336","Site",1,8,0.125,0.112565445026178,0.962377993042313,0.113430980087744
"18777","Site",1,7,0.142857142857143,0.112565445026178,0.962377993042313,0.258481270881801
"31107","Site",1,7,0.142857142857143,0.112565445026178,0.962377993042313,0.258481270881801
"34071","Site",1,7,0.142857142857143,0.112565445026178,0.962377993042313,0.258481270881801
"38711","Site",1,7,0.142857142857143,0.112565445026178,0.962377993042313,0.258481270881801
"39025","Site",1,7,0.142857142857143,0.112565445026178,0.962377993042313,0.258481270881801
"576","Site",1,6,0.166666666666667,0.112565445026178,0.962377993042313,0.427404550217087
"6230","Site",1,6,0.166666666666667,0.112565445026178,0.962377993042313,0.427404550217087
"6530","Site",1,6,0.166666666666667,0.112565445026178,0.962377993042313,0.427404550217087
"8304","Site",1,6,0.166666666666667,0.112565445026178,0.962377993042313,0.427404550217087
"12937","Site",1,6,0.166666666666667,0.112565445026178,0.962377993042313,0.427404550217087
"14707","Site",1,6,0.166666666666667,0.112565445026178,0.962377993042313,0.427404550217087
"21380","Site",2,13,0.153846153846154,0.112565445026178,0.962377993042313,0.480037611689227
"1881","Site",1,5,0.2,0.112565445026178,0.962377993042313,0.630557289142249
"2392","Site",1,5,0.2,0.112565445026178,0.962377993042313,0.630557289142249
"6273","Site",1,5,0.2,0.112565445026178,0.962377993042313,0.630557289142249
"8995","Site",1,5,0.2,0.112565445026178,0.962377993042313,0.630557289142249
"10497","Site",1,5,0.2,0.112565445026178,0.962377993042313,0.630557289142249
"13825","Site",1,5,0.2,0.112565445026178,0.962377993042313,0.630557289142249
"18537","Site",1,5,0.2,0.112565445026178,0.962377993042313,0.630557289142249
"18548","Site",1,5,0.2,0.112565445026178,0.962377993042313,0.630557289142249
"18743","Site",1,5,0.2,0.112565445026178,0.962377993042313,0.630557289142249
"34353","Site",1,5,0.2,0.112565445026178,0.962377993042313,0.630557289142249
"34643","Site",1,5,0.2,0.112565445026178,0.962377993042313,0.630557289142249
"17541","Site",2,11,0.181818181818182,0.112565445026178,0.962377993042313,0.740780817640333
"5977","Site",1,4,0.25,0.112565445026178,0.962377993042313,0.886507431342253
"17010","Site",1,4,0.25,0.112565445026178,0.962377993042313,0.886507431342253
"17472","Site",1,4,0.25,0.112565445026178,0.962377993042313,0.886507431342253
"25858","Site",1,4,0.25,0.112565445026178,0.962377993042313,0.886507431342253
"26115","Site",1,4,0.25,0.112565445026178,0.962377993042313,0.886507431342253
"26772","Site",1,4,0.25,0.112565445026178,0.962377993042313,0.886507431342253
"34341","Site",2,9,0.222222222222222,0.112565445026178,0.962377993042313,1.06099460830485
"17808","Site",2,8,0.25,0.112565445026178,0.962377993042313,1.25371083254875
"34355","Site",3,13,0.230769230769231,0.112565445026178,0.962377993042313,1.37454672225159
"33617","Site",2,7,0.285714285714286,0.112565445026178,0.962377993042313,1.47749170886758
"9522","Site",2,6,0.333333333333333,0.112565445026178,0.962377993042313,1.74408630975682
"17961","Site",2,6,0.333333333333333,0.112565445026178,0.962377993042313,1.74408630975682
"33539","Site",2,6,0.333333333333333,0.112565445026178,0.962377993042313,1.74408630975682
"10119","Site",1,2,0.5,0.112565445026178,0.962377993042313,1.76713526873538
"33671","Site",1,2,0.5,0.112565445026178,0.962377993042313,1.76713526873538
"37892","Site",1,2,0.5,0.112565445026178,0.962377993042313,1.76713526873538
"26880","Site",3,10,0.3,0.112565445026178,0.962377993042313,1.91163997554868
"25127","Site",2,5,0.4,0.112565445026178,0.962377993042313,2.07290989065326
"26213","Site",2,5,0.4,0.112565445026178,0.962377993042313,2.07290989065326
"14601","Site",3,7,0.428571428571429,0.112565445026178,0.962377993042313,2.69650214685336
"37728","Site",4,10,0.4,0.112565445026178,0.962377993042313,2.93153728093917
"34660","Site",2,3,0.666666666666667,0.112565445026178,0.962377993042313,3.09532445827404
"531","Site",6,10,0.6,0.112565445026178,0.962377993042313,4.97133189172016
