"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score","Flag","Weight","WeightMax"
"34696","Site",1,10,0.1,0.112565445026178,0.962377993042313,NA,NA,NA,32
"34713","Site",1,10,0.1,0.112565445026178,0.962377993042313,NA,NA,NA,32
"8560","Site",1,9,0.111111111111111,0.112565445026178,0.962377993042313,NA,NA,NA,32
"8594","Site",1,9,0.111111111111111,0.112565445026178,0.962377993042313,NA,NA,NA,32
"16424","Site",1,9,0.111111111111111,0.112565445026178,0.962377993042313,NA,NA,NA,32
"16996","Site",1,9,0.111111111111111,0.112565445026178,0.962377993042313,NA,NA,NA,32
"17542","Site",1,9,0.111111111111111,0.112565445026178,0.962377993042313,NA,NA,NA,32
"20531","Site",1,9,0.111111111111111,0.112565445026178,0.962377993042313,NA,NA,NA,32
"28689","Site",1,9,0.111111111111111,0.112565445026178,0.962377993042313,NA,NA,NA,32
"12432","Site",1,8,0.125,0.112565445026178,0.962377993042313,NA,NA,NA,32
"14408","Site",1,8,0.125,0.112565445026178,0.962377993042313,NA,NA,NA,32
"30336","Site",1,8,0.125,0.112565445026178,0.962377993042313,NA,NA,NA,32
"18777","Site",1,7,0.142857142857143,0.112565445026178,0.962377993042313,NA,NA,NA,32
"31107","Site",1,7,0.142857142857143,0.112565445026178,0.962377993042313,NA,NA,NA,32
"34071","Site",1,7,0.142857142857143,0.112565445026178,0.962377993042313,NA,NA,NA,32
"38711","Site",1,7,0.142857142857143,0.112565445026178,0.962377993042313,NA,NA,NA,32
"39025","Site",1,7,0.142857142857143,0.112565445026178,0.962377993042313,NA,NA,NA,32
"576","Site",1,6,0.166666666666667,0.112565445026178,0.962377993042313,NA,NA,NA,32
"6230","Site",1,6,0.166666666666667,0.112565445026178,0.962377993042313,NA,NA,NA,32
"6530","Site",1,6,0.166666666666667,0.112565445026178,0.962377993042313,NA,NA,NA,32
"8304","Site",1,6,0.166666666666667,0.112565445026178,0.962377993042313,NA,NA,NA,32
"12937","Site",1,6,0.166666666666667,0.112565445026178,0.962377993042313,NA,NA,NA,32
"14707","Site",1,6,0.166666666666667,0.112565445026178,0.962377993042313,NA,NA,NA,32
"21380","Site",2,13,0.153846153846154,0.112565445026178,0.962377993042313,NA,NA,NA,32
"1881","Site",1,5,0.2,0.112565445026178,0.962377993042313,NA,NA,NA,32
"2392","Site",1,5,0.2,0.112565445026178,0.962377993042313,NA,NA,NA,32
"6273","Site",1,5,0.2,0.112565445026178,0.962377993042313,NA,NA,NA,32
"8995","Site",1,5,0.2,0.112565445026178,0.962377993042313,NA,NA,NA,32
"10497","Site",1,5,0.2,0.112565445026178,0.962377993042313,NA,NA,NA,32
"13825","Site",1,5,0.2,0.112565445026178,0.962377993042313,NA,NA,NA,32
"18537","Site",1,5,0.2,0.112565445026178,0.962377993042313,NA,NA,NA,32
"18548","Site",1,5,0.2,0.112565445026178,0.962377993042313,NA,NA,NA,32
"18743","Site",1,5,0.2,0.112565445026178,0.962377993042313,NA,NA,NA,32
"34353","Site",1,5,0.2,0.112565445026178,0.962377993042313,NA,NA,NA,32
"34643","Site",1,5,0.2,0.112565445026178,0.962377993042313,NA,NA,NA,32
"17541","Site",2,11,0.181818181818182,0.112565445026178,0.962377993042313,NA,NA,NA,32
"5977","Site",1,4,0.25,0.112565445026178,0.962377993042313,NA,NA,NA,32
"17010","Site",1,4,0.25,0.112565445026178,0.962377993042313,NA,NA,NA,32
"17472","Site",1,4,0.25,0.112565445026178,0.962377993042313,NA,NA,NA,32
"25858","Site",1,4,0.25,0.112565445026178,0.962377993042313,NA,NA,NA,32
"26115","Site",1,4,0.25,0.112565445026178,0.962377993042313,NA,NA,NA,32
"26772","Site",1,4,0.25,0.112565445026178,0.962377993042313,NA,NA,NA,32
"34341","Site",2,9,0.222222222222222,0.112565445026178,0.962377993042313,NA,NA,NA,32
"17808","Site",2,8,0.25,0.112565445026178,0.962377993042313,NA,NA,NA,32
"34355","Site",3,13,0.230769230769231,0.112565445026178,0.962377993042313,1.37454672225159,0,0,32
"33617","Site",2,7,0.285714285714286,0.112565445026178,0.962377993042313,NA,NA,NA,32
"9522","Site",2,6,0.333333333333333,0.112565445026178,0.962377993042313,NA,NA,NA,32
"17961","Site",2,6,0.333333333333333,0.112565445026178,0.962377993042313,NA,NA,NA,32
"33539","Site",2,6,0.333333333333333,0.112565445026178,0.962377993042313,NA,NA,NA,32
"10119","Site",1,2,0.5,0.112565445026178,0.962377993042313,NA,NA,NA,32
"33671","Site",1,2,0.5,0.112565445026178,0.962377993042313,NA,NA,NA,32
"37892","Site",1,2,0.5,0.112565445026178,0.962377993042313,NA,NA,NA,32
"26880","Site",3,10,0.3,0.112565445026178,0.962377993042313,1.91163997554868,0,0,32
"25127","Site",2,5,0.4,0.112565445026178,0.962377993042313,NA,NA,NA,32
"26213","Site",2,5,0.4,0.112565445026178,0.962377993042313,NA,NA,NA,32
"14601","Site",3,7,0.428571428571429,0.112565445026178,0.962377993042313,2.69650214685336,1,16,32
"37728","Site",4,10,0.4,0.112565445026178,0.962377993042313,2.93153728093917,1,16,32
"34660","Site",2,3,0.666666666666667,0.112565445026178,0.962377993042313,NA,NA,NA,32
"531","Site",6,10,0.6,0.112565445026178,0.962377993042313,4.97133189172016,2,32,32
