"GroupID","GroupLevel","Numerator","Denominator","Metric","Score","Flag"
"33617","Site",427,8648,0.0493755781683626,-0.313793802401233,0
"9560","Site",37,752,0.0492021276595745,-0.113667267562414,0
"20757","Site",37,752,0.0492021276595745,-0.113667267562414,0
"17542","Site",147,3008,0.0488696808510638,-0.308350208356621,0
"6230","Site",55,1128,0.048758865248227,-0.205362423187478,0
"531","Site",841,17296,0.0486239592969473,-0.882987777611978,0
"34696","Site",420,8648,0.0485661424606846,-0.648256863935272,0
"17541","Site",580,12032,0.0482047872340426,-0.940763109640411,0
"14707","Site",144,3008,0.0478723404255319,-0.551397228051999,0
"17472","Site",144,3008,0.0478723404255319,-0.551397228051999,0
"26213","Site",126,2632,0.0478723404255319,-0.515784877846859,0
"26499","Site",36,752,0.0478723404255319,-0.275698614025999,0
"26885","Site",36,752,0.0478723404255319,-0.275698614025999,0
"34071","Site",482,10152,0.047478329393223,-1.18937877792185,0
"18777","Site",357,7520,0.0474734042553192,-1.02555200022444,0
"31107","Site",321,6768,0.0474290780141844,-0.989127188541583,0
"18743","Site",71,1504,0.0472074468085106,-0.504470182932221,0
"14601","Site",265,5640,0.0469858156028369,-1.05085916147822,0
"17799","Site",53,1128,0.0469858156028369,-0.469958503968745,0
"16424","Site",140,3008,0.0465425531914894,-0.87545992097917,0
"26117","Site",105,2256,0.0465425531914894,-0.758170531563078,0
"26115","Site",227,4888,0.0464402618657938,-1.14777376654997,0
"6273","Site",52,1128,0.0460992907801418,-0.602256544359379,0
"257","Site",173,3760,0.0460106382978723,-1.12371918951437,0
"2392","Site",397,8648,0.0459065679925994,-1.74720692326141,0
"18537","Site",171,3760,0.0454787234042553,-1.26864443158572,0
"10608","Site",119,2632,0.0452127659574468,-1.12205066223126,0
"25160","Site",34,752,0.0452127659574468,-0.599761306953169,0
"38249","Site",34,752,0.0452127659574468,-0.599761306953169,0
"35155","Site",84,1880,0.0446808510638298,-1.05078351263946,0
"37892","Site",33,752,0.0438829787234043,-0.761792653416755,0
"13057","Site",49,1128,0.0434397163120567,-0.999150665531278,0
"26725","Site",49,1128,0.0434397163120567,-0.999150665531278,0
"1925","Site",48,1128,0.0425531914893617,-1.13144870592191,0
"17010","Site",48,1128,0.0425531914893617,-1.13144870592191,0
"33671","Site",32,752,0.0425531914893617,-0.92382399988034,0
"1927","Site",79,1880,0.0420212765957447,-1.56317161980826,0
"34341","Site",458,10904,0.0420029347028613,-3.77312608380725,0
"30851","Site",31,752,0.0412234042553191,-1.08585534634393,0
"9232","Site",108,2632,0.0410334346504559,-2.07475403769246,0
"17208","Site",30,752,0.0398936170212766,-1.24788669280751,0
"22022","Site",30,752,0.0398936170212766,-1.24788669280751,0
"391","Site",88,2256,0.0390070921985816,-2.34850083702752,0
"29289","Site",29,376,0.0771276595744681,NA,NA
"25171","Site",25,376,0.0664893617021277,NA,NA
"16980","Site",23,376,0.0611702127659574,NA,NA
"29476","Site",23,376,0.0611702127659574,NA,NA
"30984","Site",23,376,0.0611702127659574,NA,NA
"8454","Site",22,376,0.0585106382978723,NA,NA
"21655","Site",20,376,0.0531914893617021,NA,NA
"9072","Site",18,376,0.0478723404255319,NA,NA
"10081","Site",18,376,0.0478723404255319,NA,NA
"13825","Site",18,376,0.0478723404255319,NA,NA
"8545","Site",17,376,0.0452127659574468,NA,NA
"13112","Site",17,376,0.0452127659574468,NA,NA
"13878","Site",17,376,0.0452127659574468,NA,NA
"4","Site",16,376,0.0425531914893617,NA,NA
"4712","Site",15,376,0.0398936170212766,NA,NA
"26167","Site",15,376,0.0398936170212766,NA,NA
"4897","Site",28,752,0.0372340425531915,NA,NA
"30089","Site",11,376,0.0292553191489362,NA,NA
