"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score","Flag","Weight","WeightMax"
"8594","Site",681,13160,0.0517477203647416,0.0501349920998942,1.0636071242676,0.822047860570953,0,0,2
"16470","Site",122,2256,0.0540780141843972,0.0501349920998942,1.0636071242676,0.832159773901367,0,0,2
"16996","Site",355,6768,0.0524527186761229,0.0501349920998942,1.0636071242676,0.84722807137905,0,0,2
"5977","Site",43,752,0.0571808510638298,0.0501349920998942,1.0636071242676,0.858520811219098,0,0,2
"8197","Site",43,752,0.0571808510638298,0.0501349920998942,1.0636071242676,0.858520811219098,0,0,2
"18496","Site",43,752,0.0571808510638298,0.0501349920998942,1.0636071242676,0.858520811219098,0,0,2
"1828","Site",142,2632,0.053951367781155,0.0501349920998942,1.0636071242676,0.869965486460345,0,0,2
"12432","Site",375,7144,0.052491601343785,0.0501349920998942,1.0636071242676,0.885046850759043,0,0,2
"16980","Site",23,376,0.0611702127659574,0.0501349920998942,1.0636071242676,NA,NA,NA,2
"29476","Site",23,376,0.0611702127659574,0.0501349920998942,1.0636071242676,NA,NA,NA,2
"30984","Site",23,376,0.0611702127659574,0.0501349920998942,1.0636071242676,NA,NA,NA,2
"12946","Site",45,752,0.0598404255319149,0.0501349920998942,1.0636071242676,1.18258350414627,0,0,2
"25449","Site",45,752,0.0598404255319149,0.0501349920998942,1.0636071242676,1.18258350414627,0,0,2
"29013","Site",106,1880,0.0563829787234043,0.0501349920998942,1.0636071242676,1.20372415890325,0,0,2
"39025","Site",126,2256,0.0558510638297872,0.0501349920998942,1.0636071242676,1.206355139893,0,0,2
"10325","Site",66,1128,0.0585106382978723,0.0501349920998942,1.0636071242676,1.24991602110949,0,0,2
"34643","Site",66,1128,0.0585106382978723,0.0501349920998942,1.0636071242676,1.24991602110949,0,0,2
"384","Site",285,5264,0.0541413373860182,0.0501349920998942,1.0636071242676,1.29155908222581,0,0,2
"1283","Site",87,1504,0.0578457446808511,0.0501349920998942,1.0636071242676,1.32870523865479,0,0,2
"30741","Site",67,1128,0.0593971631205674,0.0501349920998942,1.0636071242676,1.38221406150012,0,0,2
"25171","Site",25,376,0.0664893617021277,0.0501349920998942,1.0636071242676,NA,NA,NA,2
"34694","Site",346,6392,0.0541301627033792,0.0501349920998942,1.0636071242676,1.41925905544868,0,0,2
"14729","Site",308,5640,0.0546099290780142,0.0501349920998942,1.0636071242676,1.49325657831161,0,0,2
"38711","Site",426,7896,0.053951367781155,0.0501349920998942,1.0636071242676,1.50682442338069,0,0,2
"17729","Site",254,4512,0.0562943262411347,0.0501349920998942,1.0636071242676,1.83834184026581,0,0,2
"38248","Site",92,1504,0.0611702127659574,0.0501349920998942,1.0636071242676,1.90157255790073,0,0,2
"4695","Site",195,3384,0.0576241134751773,0.0501349920998942,1.0636071242676,1.93577112605759,0,0,2
"29289","Site",29,376,0.0771276595744681,0.0501349920998942,1.0636071242676,NA,NA,NA,2
"14408","Site",262,4512,0.0580673758865248,0.0501349920998942,1.0636071242676,2.36753400182834,1,1,2
"17717","Site",252,4136,0.0609284332688588,0.0501349920998942,1.0636071242676,3.08431094482034,2,2,2
